X,external_lfdn,tester,dispcode,lastpage,quality,duration,userID,gender,age,region,language,WFHmog,Wpct,Wcur,Wlead,FREELANCE,ORGtime,ORGsect,ORGsize,Whour,WFHopi,FLEXd,FLEXh,COMUd,COMUhin,COMUruc,COMU1,COMU2,COMU3,COMU4,COMU5,COMU6,COMU7,COMU8,WFHwish,WFHwish_m,WFHwish_tu,WFHwish_w,WFHwish_th,WFHwish_f,WFHwish_sa,WFHwish_su,WFHwish_non,crucial,WFHday_o,WFHday_r,AGday_r,WFHdec,WFHloc1,WFHloc2,WFHloc3,WFHloc4,WFHloc5,WFHnorm,JOD1,JOD3,JOD2,JODf,JODP1,JODP3,JODP2,JOP1,JOP2,JOP3,JOP4,JOPf,JSInp,JSInf,JSIf,SDTr1,SDTr2,SDTr3,SDTr4,SDTc1,SDTc2,QC1,SDTc3,SDTc4,SDTa1,SDTa2,SDTa3,SDTa4,AFn,AFp,EXH1,EXH2,EXH3,EXH4,WLB,SAT,COM,TRUSTs,TRUSTo,LONE,ABSENT,PRESENT,WFHadv1,WFHadv2,WFHadv3,WFHadv4,WFHadv5,WFHadv6,WFHadv7,WFHadv8,WFHadv9,WFHadv10,AGadv1,AGadv2,AGadv3,AGadv4,AGadv5,AGadv6,AGadv7,WFHauss,WFHerg1,WFHerg2,WFHerg3,AGerg1,AGerg2,AGerg3,AGdesk,WFHhealth1,WFHhealth2,WFHhealth3,WFHfuture1,WFHfuture2,WFHfuture3,WFHfuture4,WFHfuture5,WFHfuture6,WFHfuture7,WFHfuture8,WFHexp1,WFHexp2,WFHculture1,WFHculture2,WFHculture3,NATION,EDUCATION,BRUTTO,REGION,LIVING1,LIVING2,LIVING3,LIVING4,LIVING5,LIVING6,HOUSEH1,HOUSEH2,HOUSEH3,JO1,JO2,JO3,ext_host,ip_addr,browser,referer,device_type,participant_browser,participant_browser_version,participant_os,participant_device,participant_brand,participant_model,participant_isbot,participant_continent,participant_country,participant_region,participant_city,participant_latitude,participant_longitude,quota,quota_assignment,quota_rejected_id,page_history,hflip,vflip,output_mode,javascript,flash,session_id,language,cleaned,ats,datetime,date_of_last_access,date_of_first_mail,rts276638,rts276640,rts276644,rts276645,rts276663,rts276891,rts276892,rts276894,rts276896,rts276897,rts276898,rts276915,rts276916,rts276921,rts276922,rts276923,rts276940,rts276941,rts276943,rts276944,rts276946,rts276947,rts277030,rts277059,rts277060,rts277376,rts280445,rts280451,rts280452,rts280455,JOD1r,JOD2r,JOD3r,JODfr,JODP1r,JODP2r,JODP3r,JOP1r,JOP2r,JOP3r,JOP4r,JOPfr,JSInfr,JSInpr,JSIfr,JO1r,JO2r,JO3r,COMUdr,WFHwishr,WFHday_or,WFHday_rr
1719,0,0,31,276584,NA,793,2___b9df2a3d801cb207dab07d6bdfd1e696_TSGFOGGP,1,63,1,1,2,100,4,1,1,39,8,7,42,4,4,4,3,15,15,0,0,0,0,1,0,0,0,7,0,1,0,1,0,1,1,0,3,8,7,5,3,1,0,0,NA,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,3,1,4,1,1,1,1,5,5,2,4,2,1,0,4,1,1,0,0,0,0,0,0,0,NA,1,1,1,0,0,0,NA,4,4,5,5,5,5,2,2,4,4,2,0,1,0,0,0,0,NA,0,6,1,5,1,1,1,4,8,4,1,0,0,0,0,0,2,0,NA,5,5,5,NA,NA,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36 EdgA/124.0.0.0",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,1,"1,6,8",0,"276638,276640,276642,288018,276644,276645,276645,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,277030,276890,287467,276896,276584",1,0,0,NA,NA,fedc4406cf52c74045b1ed181da913f5,1,0,1714130507,4/26/2024 11:21,4/26/2024 11:35,0000-00-00 00:00:00,16,26,97,171,761,0,218,233,793,331,353,377,466,479,534,549,264,593,610,629,692,706,769,395,496,710,683,400,285,552,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,3
1720,0,0,31,276584,NA,1390,2___066be273f4ab9c24b8fe9f3bc5b20018_TSGFOGGP,2,55,1,1,2,50,4,1,1,30,12,7,32,1,2,2,5,20,20,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,2,2,3,7,1,1,0,0,NA,0,4,2,3,4,4,6,3,5,4,3,4,4,4,6,6,5,4,5,4,4,4,4,4,4,4,4,4,4,4,3,4,2,3,3,3,4,4,5,5,4,4,0,4,1,0,0,1,0,1,1,0,0,NA,1,1,1,0,1,0,NA,3,2,2,4,2,3,4,1,4,4,1,0,0,0,1,0,0,NA,0,5,1,3,3,3,1,4,0,6,1,0,0,0,0,0,2,0,NA,6,6,6,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,6,8",0,"276638,276640,276642,288018,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,277030,276890,287467,276896,276584",0,0,0,NA,NA,1d474d1c8592d498647c0dc85b17404c,1,0,1714130163,4/26/2024 11:16,4/26/2024 11:39,0000-00-00 00:00:00,37,57,254,318,1280,0,373,399,1390,522,580,645,818,837,922,947,445,1025,1061,1088,1196,1223,1291,688,872,1227,1162,696,459,953,1,3,2,3,5,4,2,3,2,3,3,3,5,5,4,5,5,5,4,1,1,1
1721,0,0,31,276584,NA,1847,2___12e2fcc204232d9c7c53b4711c498221_TSGFOGGP,2,31,1,1,2,65,4,2,1,3,4,2,26,4,4,4,4,50,50,0,0,1,1,0,1,0,0,5,1,1,0,0,0,0,0,0,5,2,2,7,3,1,0,0,NA,0,1,3,5,2,5,7,6,5,3,5,2,3,7,4,7,5,3,2,1,2,3,4,4,3,3,4,5,4,4,3,3,4,4,3,4,3,2,2,2,2,1,3,3,1,1,1,0,1,0,0,1,0,NA,0,0,0,0,1,0,NA,4,1,2,5,1,2,1,1,1,4,4,0,1,0,0,0,0,NA,0,5,1,1,1,2,2,5,4,2,1,0,0,0,0,0,2,0,NA,1,1,1,NA,NA,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,4,8",0,"276638,276640,276642,288018,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,277030,276890,287467,276896,276584",1,1,0,NA,NA,3a0f696f8a844e3f2a40bad24559ae24,1,0,1714130649,4/26/2024 11:24,4/26/2024 11:54,0000-00-00 00:00:00,27,44,221,278,1811,0,347,404,1847,567,640,809,1296,1310,1398,1420,480,1499,1552,1577,1691,1725,1819,1022,1351,1736,1678,1170,493,1428,2,1,4,4,NA,4,5,2,4,1,2,NA,NA,3,4,NA,NA,NA,3,2,1,0.5
1722,0,0,31,276584,NA,537,2___0a60a549e6dcaea4daaa274106a90816_TSGFOGGP,2,36,2,2,2,50,2,1,2,7,14,1,25,5,5,5,1,0,0,0,0,0,1,0,0,0,0,11,1,1,1,1,1,0,0,0,5,14,11,2,NA,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,4,4,4,4,4,4,4,4,4,2,4,2,3,2,3,4,4,2,NA,NA,1,0,4,1,1,0,1,1,0,1,1,0,NA,0,0,1,0,0,0,NA,3,4,4,4,4,4,4,1,3,3,2,0,0,0,0,0,0,NA,1,6,2,4,1,1,2,3,3,1,0,0,0,0,1,0,2,0,NA,NA,NA,NA,NA,NA,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,4,9",0,"276638,276640,276642,288018,276644,276645,276892,276893,276894,276940,283969,280451,276916,276916,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,277030,276890,287467,276584",0,0,0,NA,NA,087b51ec945964a40a9ce01d7ef2ceb2,2,0,1714132471,4/26/2024 11:54,4/26/2024 12:03,0000-00-00 00:00:00,4,19,77,105,531,0,128,136,0,0,0,0,199,214,254,264,152,301,329,340,372,392,537,0,230,496,362,154,0,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,7,5
1723,0,0,31,276584,NA,696,2___b6d0e094da4a1571943d3a02e83af24f_TSGFOGGP,1,46,1,1,2,100,3,2,1,15,11,7,42,4,4,4,5,25,30,1,0,0,0,1,0,0,0,5,0,1,0,0,1,0,0,0,4,4,4,9,3,1,0,0,NA,0,5,5,6,6,5,5,5,6,6,5,5,6,6,6,6,6,4,4,3,4,4,4,4,5,4,4,3,4,3,2,4,2,3,2,2,4,4,5,5,4,5,0,2,1,1,1,1,1,1,1,0,0,NA,1,1,1,1,0,0,NA,2,4,5,4,5,5,4,1,4,4,4,0,0,1,1,1,0,NA,0,5,1,4,1,1,1,4,7,2,0,0,0,0,0,1,NA,NA,NA,6,6,6,NA,NA,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,1,"1,5,8",0,"276638,276640,276642,288018,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,276890,287467,276896,276584",1,1,0,NA,NA,1c1dba1b71ddd79b5d5fe061df53f568,1,0,1714132591,4/26/2024 11:56,4/26/2024 12:08,0000-00-00 00:00:00,13,24,77,119,677,0,141,153,696,232,256,287,395,410,458,469,186,526,557,574,624,640,0,309,429,644,612,316,193,471,4,5,5,4,4,5,4,5,4,4,5,5,5,5,5,5,5,5,4,2,2,1.5
1724,0,0,31,276584,NA,1018,2___50069b7a825dc6f02ce76ed954197dec_TSGFOGGP,2,53,1,1,2,41,4,2,1,20.5,12,NA,10,1,2,3,1,10,10,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,3,2,3,4,NA,1,0,0,NA,0,4,4,4,1,3,5,7,7,6,3,3,7,7,7,7,7,4,3,3,2,5,5,4,5,4,4,4,4,4,2,4,2,1,2,2,5,4,4,5,4,3,0,2,0,1,0,0,0,0,0,0,0,NA,0,0,1,0,1,0,NA,3,5,5,5,3,5,4,2,5,3,4,0,0,0,0,0,0,NA,1,5,2,3,1,1,1,4,3,2,1,0,0,0,0,0,2,0,NA,5,5,6,NA,NA,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,5,8",0,"276638,276640,276640,276640,276642,288018,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,277030,276890,287467,276896,276584",0,0,0,NA,NA,5d52ca760fcabe940d0774070ea3da09,1,0,1714133550,4/26/2024 12:12,4/26/2024 12:29,0000-00-00 00:00:00,19,42,175,227,969,0,260,283,1018,403,444,510,621,636,715,733,336,777,800,825,883,909,977,533,672,914,869,538,346,738,3,NA,3,2,4,NA,NA,5,2,2,NA,NA,NA,NA,NA,4,4,5,0,0.5,1,1
1725,0,0,31,276584,NA,950,2___efa8785b1a53cec05ba5a415d4b2c128_TSGFOGGP,2,41,1,1,2,50,4,1,1,6,12,7,24,3,4,4,4,15,15,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,3,2,2,4,1,1,0,0,NA,0,5,3,5,5,4,5,4,3,5,5,5,5,5,6,6,6,4,5,3,4,4,4,4,4,3,4,3,4,3,2,4,3,2,2,2,4,4,3,4,3,4,0,2,1,1,0,1,1,0,0,1,0,NA,1,1,1,1,1,0,NA,3,2,2,4,4,5,3,2,2,4,2,0,1,0,0,0,0,NA,0,5,1,3,2,2,1,6,5,5,1,1,0,0,0,0,4,2,8,6,4,6,NA,NA,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,https://deref-gmx.net/,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,5,8",0,"276638,276640,276642,288018,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,277030,276890,276891,287467,276896,276584",1,1,0,NA,NA,12c43b0e74027615200c80f6b8c92d1d,1,0,1714134816,4/26/2024 12:33,4/26/2024 12:49,0000-00-00 00:00:00,13,21,83,260,919,931,291,306,949,477,503,539,619,654,730,739,377,781,802,820,866,884,926,563,700,886,855,567,394,742,2,4,4,3,4,2,3,4,4,4,4,4,5,5,5,5,3,5,3,1,1,0.5
1726,0,0,31,276584,NA,799,2___55499e8de2329aea807e7026b3a13835_TSGFOGGP,1,67,1,1,2,40,6,1,1,30,5,7,40,4,4,4,3,30,30,0,0,1,0,0,1,1,0,15,0,0,0,0,0,0,1,0,3,14,15,15,1,1,0,0,NA,1,4,1,7,1,1,7,7,7,7,7,7,7,7,7,7,7,2,2,2,2,4,4,4,4,4,4,4,4,4,2,4,2,3,2,2,4,4,4,4,4,2,0,2,1,1,0,0,1,0,0,0,0,NA,0,0,0,0,1,0,NA,4,4,4,4,4,4,4,1,4,3,2,1,1,1,1,1,0,NA,0,5,1,4,2,2,1,5,1,6,1,0,0,0,0,0,2,0,NA,5,5,5,NA,NA,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,1,"1,7,8",0,"276638,276640,276640,276640,276640,276640,276642,288018,276644,276645,276892,276893,276894,276940,276940,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,277030,276890,287467,276896,276584",0,0,0,NA,NA,37d34be0057fd15ea7511baa51c9744e,1,0,1714135053,4/26/2024 12:37,4/26/2024 12:50,0000-00-00 00:00:00,19,85,167,217,769,0,255,272,799,358,370,387,468,482,546,557,337,608,631,652,712,734,781,401,505,737,700,406,342,561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,7,7,7
1727,0,0,31,276584,NA,894,2___c5eae1511d2995739063d786cb84b507_TSGFOGGP,1,65,1,1,2,20,1,2,2,3,10,1,8,5,5,5,1,15,15,1,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,4,2,3,3,NA,1,0,0,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,4,4,4,5,4,4,4,4,4,1,4,1,2,1,2,4,4,5,5,5,2,0,2,0,1,0,1,1,1,0,0,0,NA,1,0,1,0,0,0,NA,1,4,4,4,4,4,4,1,3,4,4,0,0,0,0,0,0,NA,1,5,1,4,1,1,1,6,NA,5,1,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,1,"1,7,8",0,"276638,276640,276642,288018,276644,276645,276892,276893,276894,276940,283969,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,276944,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,277030,276890,287467,276584",1,1,0,NA,NA,1c54089790ba2b64e4132e696c68e9ec,1,0,1714135600,4/26/2024 12:46,4/26/2024 13:01,0000-00-00 00:00:00,12,27,125,177,884,0,218,236,0,0,0,0,438,458,561,581,284,654,690,729,795,827,894,0,494,832,779,296,0,585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,1
1728,0,0,31,276584,NA,1064,2___435d70e60e2cadfabe43d652393289f1_TSGFOGGP,2,48,2,1,2,80,4,1,1,5,8,4,38,5,4,4,3,10,10,1,1,0,0,0,0,0,0,7,1,0,1,0,1,0,0,0,5,4,5,5,3,1,0,0,NA,0,5,5,3,6,5,6,6,6,6,3,3,5,5,6,6,6,4,4,2,3,5,5,4,5,5,3,3,4,3,2,4,2,2,2,2,4,4,4,5,5,2,0,2,1,0,1,0,1,0,1,1,0,NA,1,1,1,1,0,1,"bessere technische Möglichkeiten (IT-Material, Drucker, Telefon...)",2,4,3,5,5,5,3,1,4,4,5,0,0,0,0,0,0,NA,1,6,1,4,1,1,2,6,NA,2,1,1,0,0,0,0,3,1,18,6,6,6,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,5,9",0,"276638,276640,276642,288018,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,277030,276890,276891,287467,276896,276584",0,1,0,NA,NA,cbb043db1bd62b8ded9c4a823f887b4f,1,0,1714135571,4/26/2024 12:46,4/26/2024 13:03,0000-00-00 00:00:00,14,22,98,132,1025,1036,155,165,1064,327,374,405,508,527,582,593,276,699,729,744,919,944,1031,424,548,947,901,426,280,596,4,5,2,4,5,5,5,5,2,2,4,4,5,5,5,5,5,5,2,3,2,2
1729,0,0,32,276584,NA,-1,2___cae444ac0087c972a9a9179716e648e5_TSGFOGGP,1,44,1,1,2,78,3,2,1,4.5,12,7,35,2,2,4,1,10,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,8,1,9,4,0,0,0,NA,1,5,2,6,6,6,2,6,6,6,7,6,6,6,6,6,6,4,4,4,4,4,4,4,5,4,5,5,5,3,3,4,3,2,2,1,4,4,4,5,4,NA,0,2,0,0,0,1,1,1,0,0,0,NA,1,1,1,1,1,0,NA,2,1,2,1,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,1,1,1,7,7,6,1,1,0,0,0,0,5,2,3,6,6,6,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,1,"1,5,8",0,"276638,276640,276642,288018,276644,276645,276645,276645,276892,276892,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,276945,276946,276947,277376,276663,277029,277030,276890,276891,287467,276896,276584",1,0,0,NA,NA,919bd64f38ce8d7e782b5104d36eb804,1,0,1714114713,4/26/2024 6:58,4/26/2024 13:10,0000-00-00 00:00:00,13,20,77,123,20025,20035,387,397,22310,447,463,1047,1109,2650,12470,12481,419,12563,19946,19957,19972,19984,20032,1063,12447,19987,0,1067,429,12484,1,5,5,5,1,5,5,5,NA,5,5,5,5,5,5,5,5,5,0,0,4,0
1730,0,0,31,276584,NA,831,2___05234e7dfaba81baa451a648db711311_TSGFOGGP,2,19,3,3,2,20,7,1,1,0.5,13,NA,42,5,1,1,5,30,40,0,0,1,1,0,0,0,0,3,1,0,0,0,1,0,0,0,2,3,4,9,1,1,0,0,NA,0,4,2,2,6,6,2,5,5,6,2,2,6,5,7,7,7,4,4,4,4,4,4,4,3,3,2,2,3,3,2,3,3,2,2,3,2,3,2,4,4,2,1,4,1,1,0,1,1,0,0,0,0,NA,1,0,1,0,0,0,NA,4,4,4,4,3,5,4,2,2,4,5,0,0,1,0,1,0,NA,0,6,1,4,3,1,2,4,NA,7,0,0,1,0,0,0,5,3,16,6,6,6,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,2,10,12",0,"276638,276640,276642,288018,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,277030,276890,276891,287467,276896,276584",0,0,0,NA,NA,6cac7a2d74bb5c575faac3c18f41f8fa,3,0,1714136331,4/26/2024 12:58,4/26/2024 13:12,0000-00-00 00:00:00,14,28,111,160,799,816,198,226,831,300,329,375,463,476,536,551,263,586,618,651,717,741,808,398,500,744,702,401,272,553,1,5,1,5,1,4,4,5,1,1,5,4,NA,NA,NA,5,5,5,4,1,1.5,1.5
1731,0,0,31,276584,NA,697,2___b78a010793e90084dc9690a3873020bf_TSGFOGGP,2,24,1,1,2,100,4,1,1,0.25,10,7,40,4,4,4,6,30,30,0,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,2,1,1,11,4,1,0,0,NA,0,5,5,5,4,6,5,5,6,6,3,4,6,6,6,6,6,4,3,4,4,3,3,4,4,4,4,4,3,4,3,4,3,3,2,2,3,3,3,4,4,4,0,3,1,0,0,0,1,0,0,0,0,NA,1,1,1,1,0,0,NA,4,2,3,4,4,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,1,1,1,5,1,4,0,0,0,0,1,0,4,0,NA,6,6,6,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",https://panel.yougov.ch/,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,3,"3,2,8,12",0,"276638,276640,276642,288018,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,276945,276946,276947,277376,276663,277029,277030,276890,287467,276896,276584",0,1,0,NA,NA,5b3117a34f6ac65a75dc136030250a9a,1,0,1714136904,4/26/2024 13:08,4/26/2024 13:20,0000-00-00 00:00:00,18,28,113,148,675,0,200,213,697,292,326,371,459,477,526,535,245,572,594,614,626,647,681,392,501,650,0,397,254,539,4,3,4,5,4,5,4,5,2,3,5,5,5,5,5,5,5,5,5,2,0.5,0
1732,0,0,31,276584,NA,599,2___8b9579cac96cfb15cb9a560ebd6ab09f_TSGFOGGP,1,58,2,1,2,100,3,2,1,6,NA,7,40,4,4,4,4,20,20,0,0,0,0,1,0,0,0,8,1,0,0,0,1,1,1,0,4,4,7,5,1,1,0,0,NA,0,5,2,6,5,5,4,6,6,4,5,5,5,5,5,5,5,5,4,3,3,4,4,4,4,3,4,4,4,4,2,3,2,3,3,3,4,3,3,3,3,2,0,4,1,1,1,1,1,0,0,1,0,NA,1,1,1,0,1,0,NA,4,2,4,3,3,5,4,2,4,4,2,0,1,0,0,0,0,NA,0,6,1,4,1,1,2,6,9,1,1,1,0,0,0,0,4,0,NA,6,6,6,NA,NA,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:124.0) Gecko/20100101 Firefox/124.0,NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,1,"1,6,9",0,"276638,276640,276642,288018,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,277030,276890,287467,276896,276584",1,0,0,NA,NA,baa16ee6f79a709d0238494ff03dbed6,1,0,1714137395,4/26/2024 13:16,4/26/2024 13:26,0000-00-00 00:00:00,11,21,77,111,580,0,138,152,599,212,236,258,345,358,413,424,181,456,473,491,529,545,587,275,376,548,514,279,186,426,1,4,5,4,3,5,5,3,4,4,4,4,4,4,4,5,5,5,3,3.5,2,3
1733,0,0,32,276584,NA,-1,2___b890ebf2a8220ef5074ec19ee9c1eb45_TSGFOGGP,1,38,1,1,2,100,3,2,1,2,7,7,40,5,5,5,3,90,90,0,0,0,1,0,0,0,0,11,1,1,1,1,1,1,1,0,5,4,7,5,1,1,0,0,NA,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,3,3,3,3,4,3,4,4,1,0,4,0,1,1,1,1,0,1,1,0,NA,0,0,1,0,0,0,NA,5,3,3,5,3,3,5,1,5,5,5,0,1,0,0,0,0,NA,0,6,1,4,2,1,2,3,7,5,1,1,0,0,0,0,4,2,10,5,5,5,NA,NA,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",NA,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,1,"1,4,8",0,"276638,276640,276642,288018,276644,276645,276892,276893,276894,276940,283969,280452,276897,276898,276915,277059,277059,280451,276916,276917,276921,277060,276922,276923,280455,276941,276942,276943,283970,276944,280446,287294,280445,276945,276946,276947,277376,276663,277029,277030,276890,276891,287467,276896,276584",1,0,0,NA,NA,9c3f4404322c7facf15b9216d92de139,1,0,1714135516,4/26/2024 12:45,4/26/2024 13:27,0000-00-00 00:00:00,5,17,136,167,2501,2509,187,200,2527,257,281,2217,2279,2286,2332,2342,221,2370,2387,2404,2443,2462,2506,2230,2305,2464,2434,2233,226,2344,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,5,2,3
